@relation 'SemanalAcumulada_9-MediaFinal_2-weka.filters.unsupervised.attribute.Remove-R1,10-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT1=8)'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
8,12,18,1,3,0,1,4,False
8,19,39,10,8,7,3,3,False
8,21,34,6,4,1,2,2,False
8,10,19,6,4,0,2,1,False
8,10,23,2,4,1,2,3,False
8,15,32,8,5,6,2,3,False
8,12,25,5,5,5,1,1,False
8,22,37,18,6,6,2,4,False
8,23,34,3,6,8,2,2,False
8,7,16,5,3,2,1,1,False
8,11,14,3,2,4,2,2,False
8,13,24,3,4,0,1,2,False
8,15,27,7,5,0,0,1,False
8,15,32,2,5,0,3,3,False
8,14,33,3,6,0,1,3,False
8,6,25,7,1,3,1,2,False
8,6,11,2,2,1,0,3,False
8,0,3,0,0,0,0,0,True
8,7,31,0,0,0,0,3,True
8,11,19,6,1,3,3,1,True
8,20,26,5,2,5,1,4,True
8,9,31,4,4,5,1,2,True
8,23,30,14,3,1,2,2,True
8,11,14,6,5,7,2,1,True
8,22,33,5,3,1,3,4,True
8,8,36,1,2,0,0,2,True
8,10,18,5,1,1,2,1,True
8,14,35,9,5,0,2,2,True
8,17,22,10,4,1,3,1,True
8,13,27,10,7,1,0,2,True
8,6,7,1,0,0,2,2,True
8,17,28,7,7,2,1,2,True
8,7,15,2,1,1,1,2,True
8,10,23,3,3,1,1,1,True
8,14,29,8,5,2,1,2,True
8,17,24,7,3,0,2,3,True
8,7,18,4,2,1,1,1,True
8,9,24,4,1,0,2,1,True
8,9,22,6,2,1,1,1,True
8,12,19,6,5,1,0,2,True
8,6,11,6,3,1,1,1,True
8,10,19,2,2,2,1,2,True
8,9,17,1,2,0,1,1,True
8,4,10,0,1,0,1,1,True
8,22,32,4,3,1,0,2,True
8,11,29,1,3,1,1,2,True
8,8,26,0,3,0,1,2,True
8,9,15,4,1,0,1,3,True
8,11,14,5,3,1,1,1,True
8,4,7,0,1,0,1,1,True
8,10,15,6,5,0,1,1,True
8,6,12,2,4,3,1,0,True
8,13,37,3,0,1,1,0,True
8,11,21,6,2,0,0,2,True
8,11,14,4,3,1,1,1,True
8,4,6,5,2,1,1,0,True
8,2,8,4,1,1,1,0,True
8,7,13,1,2,1,0,1,True
8,17,28,3,5,0,1,0,True
8,3,8,4,1,2,0,0,True
8,2,7,3,1,1,1,0,True
8,1,1,0,1,0,0,1,True
8,2,3,3,1,0,1,0,True
8,2,5,2,1,0,1,0,True
8,6,9,3,1,0,1,0,True
8,6,6,8,2,1,0,0,True
8,3,3,2,0,0,0,1,True
8,1,2,3,1,1,0,0,True
8,3,5,1,1,0,1,0,True
8,1,1,1,1,1,0,0,True
8,2,6,1,1,1,0,0,True
8,3,9,1,1,0,0,1,True
8,11,22,0,3,0,0,3,True
8,2,20,2,1,0,0,0,True
